LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,Напряжение батареи ( В),Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Скорость автомобиля ( км/час),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Положение дроссельной заслонки ( %),Положение педали газа ( %),Относительное заполнение воздухом ( %),Желаемое значение коэффициента лямбда (-),Напряжение датчика кислорода 1 ( В),Период сигнала датчика кислорода 1 ( с),Напряжение датчика кислорода 2 ( В),Текущий коэффициент коррекции длительности впрыска топлива (-),Фактор высотной коррекции (-),Адаптированное отклонение расхода воздуха во впускном колекторе мимо дросселя ( кг),Мультипликативная составляющая коррекции смеси самообучением (-),I-часть регулирования по датчику кислорода 2 (-),Фактор старения нейтрализатора (-),Расход топлива ( л/час),Температура впускного воздуха ( °С),Коэффициент продувки адсорбера ( %),Концентрация топлива в адсорбере (-),Величина отскока УОЗ при детонации ( °ПКВ),Желаемые обороты холостого хода ( об/мин),Разница крутящего момента от адаптированного крутящего момента ( %),Нормальная утечка воздуха через дроссель (-),Потребность в моменте для регулирования ХХ: I-часть ( %),Потребность в моменте для регулирования ХХ: PD-часть ( %),Температура охлаждающей жидкости при пуске ( °С),Проверка нейтрализатора завершена (-),Проверка системы улавливания паров бензина завершена (-),Проверка первого датчика кислорода завершена (-),Проверка второго датчика кислорода завершена (-),Контроллер обучен (-),Контроллер заблокирован (-),Запуск с обходом возможен (-),Пароль обхода запрограммирован (-),Ошибка связи с иммобилизатором (-),Быстрый старт разрешен (-),Реле бензонасоса (-),Флаг нажатия педали тормоза 2 (-),Флаг нажатия педали сцепления (-),Запрос на включение кондиционера (-),Реле кондиционера включено (-),Флаг высокого давления в системе кондиционера (-),Реле вентилятора охлаждения 1 (-),Реле вентилятора охлаждения 2 (-),Холостой ход (-),Признак обогащения по мощности  (-),Продувка адсорбера активирована (-),Готовность датчика кислорода 1 (-),Флаг обратной связи по датчику кислорода 1 (-),Готовность датчика кислорода 2 (-),Обратная связь по датчику кислорода 2 (-),Признак разрешения адаптации топливоподачи (-),Отсечка топливоподачи (-),Контроль детонации активен (-),Динамический счетчик не равен нулю (-),Обнаружение пропусков зажигания приостановлено (-),Признак обнаружения неровной дороги (-),Флаг нажатия педали тормоза 1 (-),Регистрация активна (-),Лампа индикации неисправностей (-),Время работы (-),Контрольная сумма ПЗУ (-),АБС присутствует (-),ESP присутствует (-),АКПП присутствует (-),ЦБКЭ присутствует (-),Круиз-контроль присутствует (-),Датчик скорости автомобиля присутствует (-),Окончание обучения электронных устройств (-),Клапан управления длиной каналов системы впуска (-),Доп. реле стартера (-),Цикловое наполнение по датчику абсолютного давления во впускном коллекторе ( мг/ц),Измеренное давление во впускном коллекторе ( мБар),Параметр адаптации демпфера в диапазоне 1  ( °),Параметр адаптации демпфера в диапазоне 2 ( °),Параметр адаптации демпфера в диапазоне 3 ( °),Параметр адаптации демпфера в диапазоне 4 ( °),Счетчик пропусков воспламенения для цилиндра 1. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 3. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 4. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 2. влияющих на токсичность (-),Суммарный счетчик пропусков воспламенения. влияющих на работу нейтрализатора (-),Запрет распознавания. обороты меньше минимальных (-),Запрет распознавания. обороты больше максимальных (-),Запрет распознавания. изменение нагрузки (-),Запрет распознавания. изменение динамики двигателя (-),Запрет распознавания. нагрузка меньше порога (-),Условия отключения топливоподачи (-),Распознавание пропусков воспламенения приостановлено (-),Обучение в диапазоне 1 завершено (-),Обучение в диапазоне 2 завершено (-),Обучение в диапазоне 3 завершено (-),Обучение в диапазоне 4 завершено (-),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-),Относительный уровень регулировки по детонации в цилиндре 1 (В),Относительный уровень регулировки по детонации в цилиндре 3 (В),Относительный уровень регулировки по детонации в цилиндре 4 (В),Относительный уровень регулировки по детонации в цилиндре 2 (В),Отскок угла опережения зажигания при детонации для цилиндра 1 ( °),Отскок угла опережения зажигания при детонации для цилиндра 3 ( °),Отскок угла опережения зажигания при детонации для цилиндра 4 ( °),Отскок угла опережения зажигания при детонации для цилиндра 2 ( °),Базовый угол опережения зажигания ( °),Максимальная задержка УОЗ ( °),АЦП Бортовое напряжение (В),АЦП Датчик температуры охлаждающей жидкости (В),АЦП Датчик температуры воздуха во впускном коллекторе (В),АЦП Напряжение датчика абсолютного давления во впускном коллекторе (В),АЦП Датчик положения дроссельной заслонки 1 (В),АЦП Датчик положения дроссельной заслонки 2 (В),АЦП Датчик положения педали газа 1 (В),АЦП Датчик положения педали газа 2 (В),АЦП Датчик кислорода 1 (В),АЦП Сопротивление датчика кислорода 1 (Ом),АЦП Датчик кислорода 2 (В),АЦП Сопротивление датчика кислорода 2 (Ом),АЦП Датчик детонации (В),АЦП Напряжение средней точки вентиляторов охлаждения (В),DFM Сигнал с генератора (-),Сигнал LT генератора (-),Сигнал с датчика давления масла (-),Круиз-конторль/ограничитель скорости разрешен (-),Круиз-конторль/ограничитель скорости активен (-),Круиз-конторль/ограничитель скорости вход 1 (-),Круиз-конторль/ограничитель скорости вход 2 (-),температура генератора ( °C),обороты генератора ( об/мин),
645,,,310,819,,14.10,70.50,2904,61.3,35.250,3.437,10.28,0.000,19.78,1.00,0.34,-0.76,0.45,1.254,1.02,-1.32,1.165,0.00,0.90,7.749,18.8,55.833,0.694,0.000,900,6.08,4.3,3.67,-4.55,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,113.31,346.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,311,233,,14.10,70.50,2895,61.3,37.500,2.368,7.96,0.000,13.80,1.00,0.77,-0.76,0.22,1.194,1.02,-1.32,1.166,0.00,0.90,3.874,18.8,43.389,0.694,0.000,900,6.08,4.3,3.67,-4.54,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,83.94,282.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,311,653,,14.10,70.50,2846,61.3,39.750,1.882,6.54,0.000,9.75,1.00,0.30,-0.76,0.20,1.248,1.02,-1.32,1.166,0.00,0.90,3.874,18.8,34.401,0.694,0.000,900,6.08,4.3,3.67,-4.51,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,59.63,223.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,312,041,,14.10,70.50,2843,60.0,-9.750,0.000,6.54,0.000,9.75,1.00,0.27,-0.76,0.15,1.000,1.02,-1.32,1.166,0.00,0.90,2.113,19.5,0.000,0.694,0.000,900,6.08,4.3,3.67,-4.51,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,61.00,227.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,,312,439,,14.10,70.50,2808,58.8,-10.500,0.000,6.69,0.000,10.50,1.00,0.24,-0.76,0.12,1.000,1.02,-1.32,1.166,0.00,0.90,2.113,19.5,0.000,0.694,0.000,900,6.08,4.3,3.67,-4.49,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,64.44,235.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,,312,833,,14.10,70.50,2765,58.8,-11.250,0.000,6.69,0.000,10.78,1.00,0.23,-0.76,0.11,1.000,1.02,-1.32,1.166,0.00,0.90,2.113,19.5,0.000,0.694,0.000,900,6.09,4.3,3.67,-4.46,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,66.06,240.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,313,220,,14.10,70.50,2724,57.5,-10.500,0.000,6.69,0.000,10.22,1.00,0.23,-0.76,0.11,1.000,1.02,-1.32,1.166,0.00,0.90,0.000,19.5,0.000,0.694,0.000,900,6.09,4.3,3.67,-4.44,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,63.00,245.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,,,313,611,,14.10,70.50,2692,57.5,-11.250,0.000,6.54,0.000,11.37,1.00,0.23,-0.76,0.11,1.000,1.02,-1.32,1.165,0.00,0.90,0.000,19.5,0.000,0.694,0.000,900,6.10,4.3,3.68,-4.43,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,73.75,249.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,314,000,,14.10,70.50,2655,56.3,-15.000,0.000,6.13,0.000,12.63,1.00,0.23,-0.76,0.11,1.000,1.02,-1.32,1.161,0.00,0.90,0.000,20.3,0.000,0.694,0.000,900,6.12,4.3,3.69,-4.43,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,78.63,264.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,314,382,,14.10,70.50,2617,55.0,-14.250,0.000,5.93,0.000,12.23,1.00,0.23,-0.76,0.11,1.000,1.02,-1.32,1.157,0.00,0.90,0.000,20.3,0.000,0.694,0.000,900,6.14,4.3,3.70,-4.42,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,73.31,245.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,314,780,,14.10,71.25,2578,55.0,-1.500,2.035,5.47,7.304,10.34,0.97,0.23,-0.76,0.12,1.000,1.02,-1.32,1.152,0.00,0.90,0.000,20.3,8.995,0.694,0.000,900,6.17,4.3,3.72,-2.40,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,62.13,215.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,315,181,,14.10,71.25,2574,53.8,24.750,4.998,13.55,12.663,26.30,0.97,0.87,-0.76,0.85,0.997,1.02,-1.32,1.162,0.00,0.90,1.918,20.3,9.178,0.694,0.000,900,6.17,4.3,3.72,-2.40,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,174.69,477.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,315,600,,14.10,71.25,2588,53.8,29.250,5.914,15.01,12.827,36.05,0.96,1.06,-0.76,0.91,0.946,1.02,-1.32,1.169,0.00,0.90,1.918,20.3,9.865,0.694,0.000,900,6.16,4.3,3.71,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,221.00,585.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,315,990,,14.10,71.25,2602,55.0,31.500,4.838,13.43,11.038,32.27,0.96,0.78,-0.76,0.23,0.895,1.02,-1.32,1.166,0.00,0.90,5.760,20.3,10.208,0.694,0.000,900,6.16,4.3,3.71,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,192.38,529.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,316,384,,14.10,71.25,2624,55.0,33.750,3.462,10.82,6.819,23.18,0.98,0.28,-0.76,0.17,0.966,1.02,-1.32,1.162,0.00,0.90,5.760,20.3,10.903,0.694,0.000,900,6.14,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,138.44,406.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,316,783,,14.10,71.25,2628,55.0,33.750,3.674,11.25,6.819,22.88,0.98,0.28,-0.76,0.17,1.006,1.02,-1.32,1.161,0.00,0.90,5.760,20.3,11.597,0.694,0.000,900,6.14,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,139.06,407.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,317,171,,14.10,71.25,2637,55.0,34.500,3.290,9.89,0.000,20.37,1.00,0.30,-0.76,0.19,1.046,1.02,-1.32,1.158,0.00,0.90,4.160,20.3,11.940,0.694,0.000,900,6.13,4.3,3.70,-4.42,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,120.56,365.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,317,563,,14.10,71.25,2627,55.0,36.000,2.726,8.13,0.000,16.20,1.00,0.31,-0.76,0.21,1.082,1.02,-1.32,1.158,0.00,0.90,4.160,20.3,12.634,0.694,0.000,900,6.14,4.3,3.70,-4.42,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,94.69,307.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,317,980,,14.10,71.25,2623,55.0,38.250,2.355,7.06,0.000,13.36,1.00,0.79,-0.76,0.74,1.114,1.02,-1.32,1.158,0.00,0.90,2.559,20.3,12.978,0.694,0.000,900,6.14,4.3,3.70,-4.42,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,79.81,264.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,318,463,,14.10,71.25,2591,55.0,20.250,1.651,5.35,0.000,9.61,1.00,0.95,-0.76,0.79,1.059,1.02,-1.32,1.157,0.00,0.90,2.559,20.3,14.015,0.694,0.000,900,6.15,4.3,3.71,-4.41,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,60.13,212.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,318,862,,14.10,71.25,2564,53.8,19.500,2.848,9.79,10.632,15.61,1.00,0.27,-0.76,0.20,1.108,1.02,-1.32,1.151,0.00,0.90,2.559,20.3,15.053,0.694,0.000,900,6.17,4.3,3.72,-2.40,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,100.38,313.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,319,255,,14.10,71.25,2557,53.8,5.250,6.445,15.31,12.827,35.98,1.00,1.04,-0.76,0.94,1.064,1.02,-1.32,1.168,0.00,0.90,3.201,20.3,16.091,0.694,0.000,900,6.17,4.3,3.72,-2.40,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,222.06,588.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,319,676,,14.10,71.25,2580,53.8,29.250,5.850,14.77,12.258,35.88,1.00,1.06,-0.76,0.92,1.013,1.02,-1.32,1.169,0.00,0.90,3.201,20.3,16.434,0.694,0.000,900,6.16,4.3,3.71,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,216.06,578.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,320,061,,14.10,71.25,2585,55.0,22.500,3.238,9.35,0.000,23.23,1.00,0.62,-0.76,0.19,0.967,1.02,-1.32,1.160,0.00,0.90,5.121,20.3,16.777,0.694,0.000,900,6.16,4.3,3.71,-4.41,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,133.56,392.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,320,460,,14.10,71.25,2586,55.0,12.750,2.810,8.86,0.000,18.33,1.00,0.27,-0.76,0.17,1.023,1.02,-1.32,1.154,0.00,0.90,5.121,20.3,17.472,0.694,0.000,900,6.16,4.3,3.71,-4.41,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,111.19,340.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,320,855,,14.10,71.25,2572,55.0,36.000,2.682,9.06,6.897,16.66,1.00,0.28,-0.76,0.19,1.058,1.02,-1.32,1.154,0.00,0.90,5.121,20.3,18.509,0.694,0.000,900,6.16,4.3,3.72,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,100.38,317.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,321,240,,14.10,71.25,2581,53.8,31.500,5.549,14.04,11.202,31.71,1.00,0.96,-0.76,0.89,1.047,1.02,-1.32,1.165,0.00,0.90,2.879,20.3,19.196,0.694,0.000,900,6.16,4.3,3.71,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,195.00,531.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,321,640,,14.10,71.25,2603,55.0,31.500,4.973,13.67,11.202,31.45,1.00,0.99,-0.76,0.83,0.999,1.02,-1.32,1.166,0.00,0.90,2.879,20.3,19.890,0.694,0.000,900,6.14,4.3,3.70,-2.39,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,192.06,527.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,322,041,,14.10,71.25,2614,55.0,32.250,4.608,12.94,10.062,28.88,1.00,0.31,-0.76,0.19,1.030,1.02,-1.32,1.165,0.00,0.90,5.121,19.5,20.233,0.694,0.000,900,6.14,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,175.50,490.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,322,465,,14.10,71.25,2631,55.0,33.000,4.717,12.89,9.656,28.22,1.00,0.43,-0.76,0.54,1.077,1.02,-1.32,1.166,0.00,0.90,5.121,19.5,20.928,0.694,0.000,900,6.13,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,172.00,483.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,322,870,,14.10,71.25,2635,56.3,33.750,3.539,9.96,3.569,22.71,1.00,0.37,-0.76,0.20,1.059,1.02,-1.32,1.161,0.00,0.90,5.121,19.5,21.614,0.694,0.000,900,6.13,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,130.56,387.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,323,275,,14.10,71.25,2630,55.0,35.250,3.309,10.13,3.734,20.02,1.00,0.28,-0.76,0.19,1.098,1.02,-1.32,1.159,0.00,0.90,3.838,19.5,22.652,0.694,0.000,900,6.13,4.3,3.70,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,121.81,367.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,323,663,,14.10,72.00,2645,56.3,35.250,3.514,10.28,3.734,20.32,1.00,0.65,-0.76,0.59,1.137,1.02,-1.32,1.159,0.00,0.90,3.838,19.5,23.690,0.694,0.000,900,6.12,4.3,3.69,-2.37,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,124.00,372.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,324,061,,14.10,72.00,2639,56.3,34.500,3.507,10.40,4.382,20.81,1.00,0.47,-0.76,0.22,1.111,1.02,-1.32,1.159,0.00,0.90,3.838,19.5,24.727,0.694,0.000,900,6.12,4.3,3.69,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,127.25,379.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,324,462,,14.10,72.00,2638,56.3,34.500,3.482,10.50,4.382,21.07,1.00,0.89,-0.76,0.81,1.093,1.02,-1.32,1.159,0.00,0.90,3.838,19.5,25.765,0.694,0.000,900,6.12,4.3,3.69,-2.38,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,129.00,383.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,324,854,,14.10,-47.25,11140,133.8,2.250,214.637,953.13,33.710,501.38,1.45,0.09,-1.48,0.41,0.007,0.09,-0.68,0.536,0.01,0.45,0.194,-42.8,83.595,0.672,-52.500,2520,-8.22,1766.7,1.16,-49.63,112.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,942.7,09,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,325,250,,14.10,72.00,2644,56.3,33.000,4.064,11.84,7.633,24.75,1.00,0.88,-0.76,0.75,1.076,1.02,-1.32,1.165,0.00,0.90,4.160,19.5,28.183,0.694,0.000,900,6.12,4.3,3.69,-2.37,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,151.88,437.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,325,640,,14.10,72.00,2656,56.3,33.000,4.134,11.84,7.633,24.94,1.00,0.82,-0.76,0.78,1.094,1.02,-1.32,1.165,0.00,0.90,4.160,19.5,29.221,0.694,0.000,900,6.11,4.3,3.68,-2.37,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,152.25,438.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
